code,raw_gold,runtime_fallback_needed,quality_score,similarity_risk,gsc_impressions,gsc_clicks,recommended_action
P2442,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2443,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2444,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2445,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2446,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2447,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2448,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2449,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2450,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2451,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2452,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2453,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2454,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2455,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2456,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2457,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2458,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2459,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2460,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2461,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2462,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2463,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2464,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2465,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2466,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2467,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2468,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2469,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2470,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2471,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2472,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2473,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2474,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2475,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2476,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2477,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2478,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2479,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2480,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2481,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2482,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2483,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2484,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2485,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2486,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2487,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2488,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2489,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2490,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2491,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2492,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2493,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2494,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2495,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2496,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2497,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2498,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2499,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2500,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2501,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2502,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2503,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2504,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2505,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2506,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2507,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2508,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2509,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2510,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2511,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2512,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2513,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2514,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2515,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2516,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2517,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2518,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2519,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2520,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2521,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2522,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2523,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2524,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2525,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2526,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2527,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2528,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2529,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2530,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2531,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2532,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2533,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2534,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2535,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2536,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2537,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2538,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2539,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2540,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2541,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2542,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2543,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2544,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2545,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2546,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2547,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2548,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2549,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2550,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2551,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2552,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2553,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2554,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2555,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2556,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2557,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2558,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
P2559,no,yes,58,high,0,0,Upgrade raw record before treating as high-confidence index target.
